row_label_raw,row_label_full,Ngày 1 tháng 1 năm 2016,Địa chỉ,Thuyết minh,% vốn sở hữu,% quyền biểu quyết,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__Thuyết minh,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,,,,,,,
▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,Đầu tư góp vốn vào:Các công ty liên kết > ▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,"109 Tuwharetoa, Taupo, New ZealandLô C-9E-CN, Khu Công nghiệp Mỹ Phước 3, Huyện Bến Cát, Tinh Bình Dương, Việt Nam",(**),"22,81%15,00%","22,81%15,00%",344.633.586.10352.497.084.828,(*) (*),- -,,,,,3.4463358610352497e+22,,
,,,,,,,397.130.670.931,,-,,,,,397130670931.0,,
Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,,,,,,,
▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,Khác > ▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,"Melinh Point Tower, 2 Ngô Đức Kế, Quận 1, Thành phố Hồ Chí Minh, Việt Nam184-186-188 Nguyễn Đình Chiều, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,,,10.270.276.240300.000.000808.200.000,(*) (*) (*),(4.740.126.948)- -,,,,,1.02702762403e+28,,
,,,,,,,11.378.476.240408.509.147.171,,(4.740.126.948)(4.740.126.948),,,,,1.1378476240408509e+22,,
