row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2016,Địa chỉ,Thuyết minh,% vốn sở hữu,% quyền biểu quyết,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__Thuyết minh,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá trị ghi số VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,Đầu tư góp vốn vào:Các công ty liên kết,,,,,,,
▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,Đầu tư góp vốn vào:Các công ty liên kết > ▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,"109 Tuwharetoa, Taupo, New ZealandLô C-9E-CN, Khu Công nghiệp Mỹ Phước 3, Huyện Bến Cát, Tinh Bình Dương, Việt NamSố 18A, VSIP II-A, Đường 27, Khu Công nghiệp Việt Nam - Singapore II-A, Xã Vĩnh Tân, Thị trấn Tân Uyên, Tinh Bình Dương, Việt Nam",(**),"22,81%15,00%","22,81%15,00%",338.642.990.08872.902.360.632,(*) (*),-,,,,,3.3864299008872904e+22,,
▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,Đầu tư góp vốn vào:Các công ty liên kết > ▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,"109 Tuwharetoa, Taupo, New ZealandLô C-9E-CN, Khu Công nghiệp Mỹ Phước 3, Huyện Bến Cát, Tinh Bình Dương, Việt NamSố 18A, VSIP II-A, Đường 27, Khu Công nghiệp Việt Nam - Singapore II-A, Xã Vĩnh Tân, Thị trấn Tân Uyên, Tinh Bình Dương, Việt Nam",(**),"18,00%","18,00%",8.364.035.008,(*),-,,,0.18,0.18,8364035008.0,,
▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,Đầu tư góp vốn vào:Các công ty liên kết > ▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,▪ Miraka Limited▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn▪ Công ty cổ phần APIS,"109 Tuwharetoa, Taupo, New ZealandLô C-9E-CN, Khu Công nghiệp Mỹ Phước 3, Huyện Bến Cát, Tinh Bình Dương, Việt NamSố 18A, VSIP II-A, Đường 27, Khu Công nghiệp Việt Nam - Singapore II-A, Xã Vĩnh Tân, Thị trấn Tân Uyên, Tinh Bình Dương, Việt Nam",,,,419.909.385.728,,-,,,,,419909385728.0,,
Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,,,,,,,
▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,Khác > ▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,"Melinh Point Tower, 2 Ngô Đức Kế, Quận 1, Thành phố Hồ Chí Minh, Việt Nam184-186-188 Nguyễn Đình Chiêu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,,,10.270.276.240300.000.000817.200.000,(*) (*),(7.490.301.769)-,,,,,1.02702762403e+28,,
▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,Khác > ▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,"Melinh Point Tower, 2 Ngô Đức Kế, Quận 1, Thành phố Hồ Chí Minh, Việt Nam184-186-188 Nguyễn Đình Chiêu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,,,11.387.476.240,,(7.490.301.769),,,,,11387476240.0,,-7490301769.0
▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,Khác > ▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,▪ Quỹ đầu tư tăng trưởng Việt Nam (VF2)▪ Nhà thuốc – Phòng khám đa khoa An Khang▪ Khác,"Melinh Point Tower, 2 Ngô Đức Kế, Quận 1, Thành phố Hồ Chí Minh, Việt Nam184-186-188 Nguyễn Đình Chiêu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,,,431.296.861.968,,(7.490.301.769),,,,,431296861968.0,,-7490301769.0
