row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016VND > 113.591.963.122,Phải nộpVND > 1.998.672.605.825,Đã nộpVND > (2.051.533.044.739),Chênh lệch quy đổiVND > 24.520.644,31/12/2016VND > 60.756.044.852,numeric__1/1/2016VND > 113.591.963.122,numeric__Phải nộpVND > 1.998.672.605.825,numeric__Đã nộpVND > (2.051.533.044.739),numeric__Chênh lệch quy đổiVND > 24.520.644,numeric__31/12/2016VND > 60.756.044.852
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,62.789.950.010,1.883.267.418.844,(1.771.242.504.991),(43.122.752),174.771.741.111,62789950010.0,1883267418844.0,-1771242504991.0,-43122752.0,174771741111.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,31.591.679.683,326.775.938.553,(343.451.370.897),950.900,14.917.198.239,31591679683.0,326775938553.0,-343451370897.0,950900.0,14917198239.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,3.233.139.248,141.943.317.441,(143.195.765.072),(6.283.555),1.974.408.062,3233139248.0,141943317441.0,-143195765072.0,-6283555.0,1974408062.0
Thuế khác,Thuế khác,Thuế khác,4.601.078.951,47.484.828.177,(48.994.944.234),(224.298),3.090.738.596,4601078951.0,47484828177.0,-48994944234.0,-224298.0,3090738596.0
,,,215.807.811.014,4.398.144.108.840,(4.358.417.629.933),(24.159.061),255.510.130.860,215807811014.0,4398144108840.0,-4358417629933.0,-24159061.0,255510130860.0
