row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,18.673.827.685.789,16.731.875.433.624,100.0,,18673827685789.0,16731875433624.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,655.423.095.436,1.358.682.600.684,110.0,5.0,655423095436.0,1358682600684.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,599.923.095.436,1.212.517.600.684,111.0,,599923095436.0,1212517600684.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,55.500.000.000,146.165.000.000,112.0,,55500000000.0,146165000000.0
Các khoản đầu tư tài chính ngắn hạn,TÀI SẢN > Các khoản đầu tư tài chính ngắn hạn,Các khoản đầu tư tài chính ngắn hạn,120,,10.453.749.313.471,8.668.377.936.330,120.0,,10453749313471.0,8668377936330.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,6(a),443.132.521.486,525.980.876.577,121.0,,443132521486.0,525980876577.0
Dự phòng giảm giá chứng khoán kinh doanh,TÀI SẢN > Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,122,6(a),(500.629.886),(72.195.440.247),122.0,,-500629886.0,-72195440247.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,6(b),10.011.117.421.871,8.214.592.500.000,123.0,,10011117421871.0,8214592500000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,2.866.683.958.798,2.685.469.151.432,130.0,,2866683958798.0,2685469151432.0
Phải thu khách hàng,TÀI SẢN > Phải thu khách hàng,Phải thu khách hàng,131,7,2.191.348.458.582,2.202.396.055.303,131.0,7.0,2191348458582.0,2202396055303.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,,288.808.403.942,126.289.719.352,132.0,,288808403942.0,126289719352.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),390.619.273.181,359.995.340.900,136.0,,390619273181.0,359995340900.0
Dự phòng phải thu khó đòi,TÀI SẢN > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,137,,(4.168.573.420),(3.211.964.123),137.0,,-4168573420.0,-3211964123.0
Tài sản thiếu chờ xử lý,TÀI SẢN > Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,139,,76.396.513,-,139.0,,76396513.0,
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,4.521.766.382.352,3.810.095.215.771,140.0,9.0,4521766382352.0,3810095215771.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,4.538.439.873.598,3.827.369.319.952,141.0,,4538439873598.0,3827369319952.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(16.673.491.246),(17.274.104.181),149.0,,-16673491246.0,-17274104181.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,176.204.935.732,209.250.529.407,150.0,,176204935732.0,209250529407.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,15(a),59.288.353.847,156.056.494.506,151.0,,59288353847.0,156056494506.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,116.835.557.323,53.192.367.873,152.0,,116835557323.0,53192367873.0
Thuế phải thu Ngân sách Nhà nước,TÀI SẢN > Thuế phải thu Ngân sách Nhà nước,Thuế phải thu Ngân sách Nhà nước,153,,81.024.562,1.667.028,153.0,,81024562.0,1667028.0
