row_label_raw,row_label_full,col_0,1/1/2016VND,Tăng thêmVND,Chỉ trảVND,Chênh lệch quy đổiVND,31/12/2016VND,numeric__1/1/2016VND,numeric__Tăng thêmVND,numeric__Chỉ trảVND,numeric__Chênh lệch quy đổiVND,numeric__31/12/2016VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.453.626.907.208,3.959.777.224.432,(4.126.501.758.535),363.827.095,1.287.266.200.200,1453626907208.0,3959777224432.0,-4126501758535.0,363827095.0,1287266200200.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,21.731.600.000,44.686.000.000,(21.628.024.000),610.424.000,45.400.000.000,21731600000.0,44686000000.0,-21628024000.0,610424000.0,45400000000.0
,,,1.475.358.507.208,4.004.463.224.432,(4.148.129.782.535),974.251.095,1.332.666.200.200,1475358507208.0,4004463224432.0,-4148129782535.0,974251095.0,1332666200200.0
