row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,3.815.343,734.368,4.549.711,3815343.0,734368.0,4549711.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,1.078.862,1.904.572,2.983.434,1078862.0,1904572.0,2983434.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(671.079),(671.079),,-671079.0,-671079.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,4.894.205,1.967.861,6.862.066,4894205.0,1967861.0,6862066.0
