row_label_raw,row_label_full,col_0,Dự phòng CK đầu tư sẵn sàng để bán,Dự phòng CK đầu tư sẵn sàng để bán_1,Dự phòng CK đầu tư sẵn sàng để bán_2,Dự phòng CK đầu tư giữ đến ngày đáo hạn,Dự phòng CK đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Dự phòng CK đầu tư sẵn sàng để bán,numeric__Dự phòng CK đầu tư sẵn sàng để bán_1,numeric__Dự phòng CK đầu tư sẵn sàng để bán_2,numeric__Dự phòng CK đầu tư giữ đến ngày đáo hạn,numeric__Dự phòng CK đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,CK nợ của TCKT chưa niêm yết,CK nợ khác,Chứng khoán vốn,CK nợ của TCKT chưa niêm yết,CK nợ khác,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Tại ngàyđâu năm trước,Tại ngàyđâu năm trước,Tại ngàyđâu năm trước,240.267,-,15.990,387.153,-,643.410,240267.0,,15990.0,387153.0,,643410.0
Trích lập/(Hoànnhập) dự phòngtrong nằm (xemThuyết minh số 32),Trích lập/(Hoànnhập) dự phòngtrong nằm (xemThuyết minh số 32),Trích lập/(Hoànnhập) dự phòngtrong nằm (xemThuyết minh số 32),151.600,-,(18.263),1.437.718,-,1.571.055,151600.0,,-18263.0,1437718.0,,1571055.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,-,-,(434.194),-,(434.194),,,,-434194.0,,-434194.0
Phân loại lại,Phân loại lại,Phân loại lại,-,-,64.437,-,-,64.437,,,64437.0,,,64437.0
Tại ngàycuối năm trước,Tại ngàycuối năm trước,Tại ngàycuối năm trước,391.867,-,62.164,1.390.677,-,1.844.708,391867.0,,62164.0,1390677.0,,1844708.0
