row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng công,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng công
,,,Triệu VND,Triệu VND,Triệu VND,,,
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,394.767,1.387.776,1.782.543,394767.0,1387776.0,1782543.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,(84.241),2.038.670,1.954.429,-84241.0,2038670.0,1954429.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,(811.239),(811.239),,-811239.0,-811239.0
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,310.526,2.615.207,2.925.733,310526.0,2615207.0,2925733.0
