row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,3.334.497,2.650.863,3334497.0,2650863.0
- Thu từ dịch vụ thanh toán,- Thu từ dịch vụ thanh toán,- Thu từ dịch vụ thanh toán,1.618.757,1.303.888,1618757.0,1303888.0
- Thu từ nghiệp vụ ủy thác và đại lý,- Thu từ nghiệp vụ ủy thác và đại lý,- Thu từ nghiệp vụ ủy thác và đại lý,84.960,52.142,84960.0,52142.0
- Thu khác,- Thu khác,- Thu khác,1.630.780,1.294.833,1630780.0,1294833.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,1.636.472,1.190.961,1636472.0,1190961.0
- Chi về dịch vụ thanh toán,- Chi về dịch vụ thanh toán,- Chi về dịch vụ thanh toán,251.185,117.673,251185.0,117673.0
- Chi về nghiệp vụ ủy thác và đại lý,- Chi về nghiệp vụ ủy thác và đại lý,- Chi về nghiệp vụ ủy thác và đại lý,16.225,5.720,16225.0,5720.0
- Chi về dịch vụ ngân quỹ,- Chi về dịch vụ ngân quỹ,- Chi về dịch vụ ngân quỹ,182.301,171.439,182301.0,171439.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,1.186.761,896.129,1186761.0,896129.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,1.698.025,1.459.902,1698025.0,1459902.0
