row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Tại ngày đầu năm trước,Tại ngày đầu năm trước,Tại ngày đầu năm trước,243.168,384.252,627.420,243168.0,384252.0,627420.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,151.599,1.437.718,1.589.317,151599.0,1437718.0,1589317.0
Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,Sử dụng nguồn dự phòng trong năm,-,(434.194),(434.194),,-434194.0,-434194.0
Tại ngày cuối năm trước,Tại ngày cuối năm trước,Tại ngày cuối năm trước,394.767,1.387.776,1.782.543,394767.0,1387776.0,1782543.0
