row_label_raw,row_label_full,col_0,Số dư đầu năm,Số phải nộp trong năm,Số đã thực nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,2.135,277.900,250.002,30.033,2135.0,277900.0,250002.0,30033.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,155.920,1.705.809,1.660.986,200.743,155920.0,1705809.0,1660986.0,200743.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,74.815,449.516,444.696,79.635,74815.0,449516.0,444696.0,79635.0
,,,232.870,2.433.225,2.355.684,310.411,232870.0,2433225.0,2355684.0,310411.0
