row_label_raw,row_label_full,col_0,Ảnh hưởng,Ảnh hưởng_1,numeric__Ảnh hưởng,numeric__Ảnh hưởng_1
,,,Tuyết đối,Tương đối,,
,,,triệu VND,%,,
Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,Khoản mục có biến động chủ yếu,,
Tăng Lãi thuần từ hoạt động kinh doanh ngoại hôi,Khoản mục có biến động chủ yếu > Tăng Lãi thuần từ hoạt động kinh doanh ngoại hôi,Tăng Lãi thuần từ hoạt động kinh doanh ngoại hôi,665.372,"9,06%",665372.0,0.0906
Tăng Lãi thuần từ hoạt động dịch vụ,Khoản mục có biến động chủ yếu > Tăng Lãi thuần từ hoạt động dịch vụ,Tăng Lãi thuần từ hoạt động dịch vụ,238.123,"3,24%",238123.0,0.032400000000000005
"Tăng Thu nhập từ góp vốn, mua cổ phần","Khoản mục có biến động chủ yếu > Tăng Thu nhập từ góp vốn, mua cổ phần","Tăng Thu nhập từ góp vốn, mua cổ phần",109.515,"1,49%",109515.0,0.0149
