row_label_raw,row_label_full,col_0,col_1,01/01/2023 > Giá trị,01/01/2023 > Dự phòng,Trong năm > Tăng,Trong năm > Giảm,31/12/2023 > Giá trị,31/12/2023 > Dự phòng,numeric__col_1,numeric__01/01/2023 > Giá trị,numeric__01/01/2023 > Dự phòng,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2023 > Giá trị,numeric__31/12/2023 > Dự phòng
,,,,VND,VND,VND,VND,VND,VND,,,,,,,
a),a),a),Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,,,,
a),a) > a),a),Bên liên quan,8.850.000.000,-,25.190.000.000,16.350.000.000,17.690.000.000,-,,8850000000.0,,25190000000.0,16350000000.0,17690000000.0,
a),a) > a),a),- Công ty Cổ phần SAM Nông nghiệp Công nghệ cao\( ^{(1)} \),7.000.000.000,-,-,-,7.000.000.000,-,,7000000000.0,,,,7000000000.0,
a),a) > a),a),- Công ty Cổ phần Phú Hữu Gia\( ^{(2)} \),-,-,25.190.000.000,14.500.000.000,10.690.000.000,-,,,,25190000000.0,14500000000.0,10690000000.0,
a),a) > a),a),- Công ty Cổ phần Liên doanh Cảng Quốc tế Mỹ Thủy,1.850.000.000,-,-,1.850.000.000,-,-,,1850000000.0,,,1850000000.0,,
a),a) > a),a),Bên khác,13.530.000.000,-,18.841.300.000,-,32.371.300.000,-,,13530000000.0,,18841300000.0,,32371300000.0,
a),a) > a),a),- Công ty Cổ phần Nông Lâm nghiệp Trường Thành\( ^{(3)} \),13.530.000.000,-,-,-,13.530.000.000,-,,13530000000.0,,,,13530000000.0,
a),a) > a),a),- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam\( ^{(4)} \),-,-,18.841.300.000,-,18.841.300.000,-,,,,18841300000.0,,18841300000.0,
a),a) > a),a),,22.380.000.000,-,44.031.300.000,16.350.000.000,50.061.300.000,-,,22380000000.0,,44031300000.0,16350000000.0,50061300000.0,
b),b),b),Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,,,,
b),b) > b),b),Bên khác,18.841.300.000,-,-,18.841.300.000,-,-,,18841300000.0,,,18841300000.0,,
b),b) > b),b),- Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam\( ^{(4)} \),18.841.300.000,-,-,18.841.300.000,-,-,,18841300000.0,,,18841300000.0,,
b),b) > b),b),,18.841.300.000,-,-,18.841.300.000,-,-,,18841300000.0,,,18841300000.0,,
