row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,412.503.695.504,617.378.666.242,,,412503695504.0,617378666242.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,26.072.027.769,2.807.581.500,,3.0,26072027769.0,2807581500.0
111,111,111,1. Tiền,,26.072.027.769,2.807.581.500,,,26072027769.0,2807581500.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,7.243.518.147,120.308.249.037,,4.0,7243518147.0,120308249037.0
121,121,121,1. Chứng khoán kinh doanh,,7.243.518.147,151.630.627.039,,,7243518147.0,151630627039.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,-,(31.322.378.002),,,,-31322378002.0
130,130,130,III. Các khoản phải thu ngắn hạn,,377.738.050.540,492.866.264.194,,,377738050540.0,492866264194.0
132,132,132,1. Trả trước cho người bán ngắn hạn,05,363.998.913,397.045.820.864,,5.0,363998913.0,397045820864.0
135,135,135,2. Phải thu về cho vay ngắn hạn,06,50.061.300.000,22.380.000.000,,6.0,50061300000.0,22380000000.0
136,136,136,3. Phải thu ngắn hạn khác,07,327.312.751.627,73.440.443.330,,7.0,327312751627.0,73440443330.0
150,150,150,V. Tài sản ngắn hạn khác,,1.450.099.048,1.396.571.511,,,1450099048.0,1396571511.0
151,151,151,1. Chi phí trả trước ngắn hạn,09,48.166.663,63.089.397,,9.0,48166663.0,63089397.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.401.932.385,1.333.482.114,,,1401932385.0,1333482114.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.805.372.088.016,5.098.400.514.468,,,4805372088016.0,5098400514468.0
210,210,210,I. Các khoản phải thu dài hạn,,286.302.692,19.332.646.810,,,286302692.0,19332646810.0
215,215,215,1. Phải thu về cho vay dài hạn,06,-,18.841.300.000,,6.0,,18841300000.0
216,216,216,2. Phải thu dài hạn khác,07,286.302.692,491.346.810,,7.0,286302692.0,491346810.0
220,220,220,II. Tài sản cố định,,2.524.085.760,2.959.243.740,,,2524085760.0,2959243740.0
221,221,221,1. Tài sản cố định hữu hình,08,2.524.085.760,2.959.243.740,,8.0,2524085760.0,2959243740.0
222,222,222,- Nguyên giá,,16.916.945.035,17.605.512.662,,,16916945035.0,17605512662.0
223,223,223,- Giá trị hao mòn lũy kế,,(14.392.859.275),(14.646.268.922),,,-14392859275.0,-14646268922.0
227,227,227,2. Tài sản cố định vô hình,,-,-,,,,
228,227 > 228,228,- Nguyên giá,,697.830.000,697.830.000,,,697830000.0,697830000.0
229,227 > 229,229,- Giá trị hao mòn lũy kế,,(697.830.000),(697.830.000),,,-697830000.0,-697830000.0
250,227 > 250,250,V. Đầu tư tài chính dài hạn,04,4.797.282.186.692,5.073.795.732.706,,4.0,4797282186692.0,5073795732706.0
251,227 > 251,251,1. Đầu tư vào công ty con,,2.866.735.530.496,3.066.735.530.496,,,2866735530496.0,3066735530496.0
252,227 > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.515.377.167.304,1.515.377.167.304,,,1515377167304.0,1515377167304.0
253,227 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,739.196.763.600,760.196.763.600,,,739196763600.0,760196763600.0
254,227 > 254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(324.027.274.708),(268.513.728.694),,,-324027274708.0,-268513728694.0
260,227 > 260,260,VI. Tài sản dài hạn khác,,5.279.512.872,2.312.891.212,,,5279512872.0,2312891212.0
261,227 > 261,261,1. Chi phí trả trước dài hạn,09,5.279.512.872,2.312.891.212,,9.0,5279512872.0,2312891212.0
270,227 > 270,270,TỔNG CỘNG TÀI SẢN,,5.217.875.783.520,5.715.779.180.710,,,5217875783520.0,5715779180710.0
