row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,,,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,3.499.971.900.000,(76.363.636),142.970.000,340.358.283.702,3.840.396.790.066,3499971900000.0,-76363636.0,142970000.0,340358283702.0,3840396790066.0
Tăng vốn trong năm trước,Tăng vốn trong năm trước,Tăng vốn trong năm trước,299.637.810.000,-,-,(299.637.810.000),-,299637810000.0,,,-299637810000.0,
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,-,18.308.837.543,18.308.837.543,,,,18308837543.0,18308837543.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,3.799.609.710.000,(76.363.636),142.970.000,59.029.311.245,3.858.705.627.609,3799609710000.0,-76363636.0,142970000.0,59029311245.0,3858705627609.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,3.799.609.710.000,(76.363.636),142.970.000,59.029.311.245,3.858.705.627.609,3799609710000.0,-76363636.0,142970000.0,59029311245.0,3858705627609.0
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,-,34.227.389.766,34.227.389.766,,,,34227389766.0,34227389766.0
Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),Trích quỹ khen thưởng phúc lợi (*),-,-,-,(2.258.142.816),(2.258.142.816),,,,-2258142816.0,-2258142816.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.799.609.710.000,(76.363.636),142.970.000,90.998.558.195,3.890.674.874.559,3799609710000.0,-76363636.0,142970000.0,90998558195.0,3890674874559.0
