row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,1.116.144.245,188.970.898,1116144245.0,188970898.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với các bên thứ ba,Trong đó: > Doanh thu với các bên thứ ba,Doanh thu với các bên thứ ba,758.315.261,100.374.430,758315261.0,100374430.0
Doanh thu với các bên liên quan(Thuyết minh số 25),Trong đó: > Doanh thu với các bên liên quan(Thuyết minh số 25),Doanh thu với các bên liên quan(Thuyết minh số 25),357.828.984,88.596.468,357828984.0,88596468.0
