row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Ngàn VND > Năm nay,Ngàn VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Ngàn VND > Năm nay,numeric__Ngàn VND > Năm trước
Công ty Cổ phần Đầu tư Bất Động sản An Phú,Công ty Cổ phần Đầu tư Bất Động sản An Phú,Công ty Cổ phần Đầu tư Bất Động sản An Phú,Bên liên quan,Lãi cho vay,42.583.333,20.987.500,,,42583333.0,20987500.0
Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty con,Lãi cho vay Cho mượn,15.317.124 12.772.000,15.388.024 -,,,,
Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk > Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty Cổ phần Hoàng Anh Đắk Lắk,Công ty con,Bán hàng hóa,1.263.229,109.600,,,1263229.0,109600.0
Công ty TNHH MTV Nông nghiệp Daun Penh,Công ty Cổ phần Hoàng Anh Đắk Lắk > Công ty TNHH MTV Nông nghiệp Daun Penh,Công ty TNHH MTV Nông nghiệp Daun Penh,Công ty con,Mua hàng hóa,7.938.250,-,,,7938250.0,
Công ty Cổ phần Thực phẩm Heygo,Công ty Cổ phần Hoàng Anh Đắk Lắk > Công ty Cổ phần Thực phẩm Heygo,Công ty Cổ phần Thực phẩm Heygo,Bên liên quan,Bán hàng hóa,6.033.014,-,,,6033014.0,
