row_label_raw,row_label_full,col_0,2024Theo báo cáotrước đây,2024Điều chỉnh lại,numeric__2024Theo báo cáotrước đây,numeric__2024Điều chỉnh lại
"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)",2.889.803.702.540(644.675.957.489),2.889.803.702.540(972.337.122.588),,
Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) > Lợi nhuận thuần thuộc về cổ đông phổ thông (VND)",Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),2.245.127.745.051,1.917.466.579.952,2245127745051.0,1917466579952.0
Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) > Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu)",Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu),1.270.592.235,1.270.592.235,1270592235.0,1270592235.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)",Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.767,1.509,1767.0,1509.0
