row_label_raw,row_label_full,Tiền thu từ đi vay,33,82.381.295.263.115,71.468.190.918.980,numeric__33,numeric__82.381.295.263.115,numeric__71.468.190.918.980
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(81.585.425.630.137),(73.402.086.128.922),34.0,-81585425630137.0,-73402086128922.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(1.724.767.984.432),(2.107.418.183.785),36.0,-1724767984432.0,-2107418183785.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(928.898.351.454),(4.041.313.393.727),40.0,-928898351454.0,-4041313393727.0
