row_label_raw,row_label_full,STT,Tên đơn vị,Tổng tỷ lệ sở hữu và quyền biểu quyết của Tập đoàn > 31/12/2025,Tổng tỷ lệ sở hữu và quyền biểu quyết của Tập đoàn > 1/1/2025,Tỷ lệ sở hữu của công ty mẹ trực tiếp > 31/12/2025,Tỷ lệ sở hữu của công ty mẹ trực tiếp > 1/1/2025,Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2025,Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2025,numeric__Tên đơn vị,numeric__Tổng tỷ lệ sở hữu và quyền biểu quyết của Tập đoàn > 31/12/2025,numeric__Tổng tỷ lệ sở hữu và quyền biểu quyết của Tập đoàn > 1/1/2025,numeric__Tỷ lệ sở hữu của công ty mẹ trực tiếp > 31/12/2025,numeric__Tỷ lệ sở hữu của công ty mẹ trực tiếp > 1/1/2025,numeric__Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2025,numeric__Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2025
Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex,,,,,,,
20,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 20,20,Công ty Cổ phần Đầu tư và Dịch vụ Hạ tầng Xăng dầu,"51,00%","51,00%","51,00%","51,00%",51.000.000.000,51.000.000.000,,0.51,0.51,0.51,0.51,51000000000.0,51000000000.0
21,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 21,21,Công ty Cổ phần Thiết bị Xăng dầu Petrolimex,"50,48%","50,48%","50,48%","50,48%",21.089.520.000,21.089.520.000,,0.5047999999999999,0.5047999999999999,0.5047999999999999,0.5047999999999999,21089520000.0,21089520000.0
22,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 22,22,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,"51,00%","51,00%","51,00%","51,00%",8.898.692.086,8.898.692.086,,0.51,0.51,0.51,0.51,8898692086.0,8898692086.0
23,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 23,23,Công ty Cổ phần Xuất nhập khẩu Petrolimex,"52,67%","52,67%","52,67%","52,67%",80.056.110.000,80.056.110.000,,0.5267000000000001,0.5267000000000001,0.5267000000000001,0.5267000000000001,80056110000.0,80056110000.0
24,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 24,24,Công ty Cổ phần Tin học Viễn thông Petrolimex,"50,33%","50,33%","50,33%","50,33%",28.285.381.284,28.285.381.284,,0.5033,0.5033,0.5033,0.5033,28285381284.0,28285381284.0
25,Công ty con của Công ty TNHH MTV - Tổng Công ty Xây lắp và Thương mại Petrolimex > 25,25,Công ty TNHH Hóa chất PTN,"60,00%","60,00%","60,00%","60,00%",31.573.033.783,31.573.033.783,,0.6,0.6,0.6,0.6,31573033783.0,31573033783.0
Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn,,,,,,,
26,Công ty con của Công ty TNHH MTV Petrolimex Sài Gòn > 26,26,Công ty TNHH Xăng dầu Kiên Giang,"51,00%","51,00%","51,00%","51,00%",51.000.000.000,51.000.000.000,,0.51,0.51,0.51,0.51,51000000000.0,51000000000.0
Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp,,,,,,,
27,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp > 27,27,Công ty TNHH Thương mại Dịch vụ Hải Châu,"92,03%","92,03%","92,03%","92,03%",5.522.675.737,5.522.675.737,,0.9203,0.9203,0.9203,0.9203,5522675737.0,5522675737.0
28,Công ty con của Công ty TNHH MTV Petrolimex Đồng Tháp > 28,28,Công ty Thương mại Dịch vụ Cái Bè,"63,04%","63,04%","63,04%","63,04%",13.332.038.766,13.332.038.766,,0.6304,0.6304,0.6304,0.6304,13332038766.0,13332038766.0
