row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,26.316.504.530,381.908.303.097,(253.310.475.017),154.914.332.610,26316504530.0,381908303097.0,-253310475017.0,154914332610.0
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,8.906.106.376,356.784.757.130,(339.080.970.368),26.609.893.138,8906106376.0,356784757130.0,-339080970368.0,26609893138.0
Tiền sử dụng đất và tiền thuê đất,Phải nộp > Tiền sử dụng đất và tiền thuê đất,Tiền sử dụng đất và tiền thuê đất,32.975.229.767,182.724.090.975,(215.699.320.742),-,32975229767.0,182724090975.0,-215699320742.0,
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.700.634.901,28.198.787.322,(26.007.639.448),3.891.782.775,1700634901.0,28198787322.0,-26007639448.0,3891782775.0
Thuế và các khoản phải nộp khác,Phải nộp > Thuế và các khoản phải nộp khác,Thuế và các khoản phải nộp khác,-,86.166.206.133,(60.604.272.534),25.561.933.599,,86166206133.0,-60604272534.0,25561933599.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,69.898.475.574,1.035.782.144.657,(894.702.678.109),210.977.942.122,69898475574.0,1035782144657.0,-894702678109.0,210977942122.0
