row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,,,
Đặt cọc cho mục đích đầu tư,Ngắn hạn: > Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,5.530.383.535.897,1.471.459.114.037,5530383535897.0,1471459114037.0
TỔNG CỘNG,Ngắn hạn: > TỔNG CỘNG,TỔNG CỘNG,5.530.383.535.897,1.471.459.114.037,5530383535897.0,1471459114037.0
Trong đó:,Trong đó:,Trong đó:,,,,
Đặt cọc cho các bên khác (i),Trong đó: > Đặt cọc cho các bên khác (i),Đặt cọc cho các bên khác (i),132.200.000.000,520.977.385.226,132200000000.0,520977385226.0
Đặt cọc cho các bên liên quan(Thuyết minh số 34) (ii),Trong đó: > Đặt cọc cho các bên liên quan(Thuyết minh số 34) (ii),Đặt cọc cho các bên liên quan(Thuyết minh số 34) (ii),5.398.183.535.897,950.481.728.811,5398183535897.0,950481728811.0
Dài hạn:,Dài hạn:,Dài hạn:,,,,
Đặt cọc cho các bên liên quan cho mục đích đầu tư (ii),Dài hạn: > Đặt cọc cho các bên liên quan cho mục đích đầu tư (ii),Đặt cọc cho các bên liên quan cho mục đích đầu tư (ii),327.000.000.000,-,327000000000.0,
TỔNG CỘNG,Dài hạn: > TỔNG CỘNG,TỔNG CỘNG,327.000.000.000,-,327000000000.0,
