row_label_raw,row_label_full,Đối tượng nợ > Tổng giá trị các khoản phải thu thương mại > Tổng giá trị các khoản phải thu khác,Số cuối năm > Giá gốc > 119.615.053.813 > 36.548.285.877,Số cuối năm > Giá trị có thể thu hồi > 71.801.676.497 > 14.548.285.877,Số đầu năm > Giá gốc > 93.360.709.267 > 110.176.595.300,Số đầu năm > Giá trị có thể thu hồi > 54.750.261.673 > 86.683.982.998,numeric__Số cuối năm > Giá gốc > 119.615.053.813 > 36.548.285.877,numeric__Số cuối năm > Giá trị có thể thu hồi > 71.801.676.497 > 14.548.285.877,numeric__Số đầu năm > Giá gốc > 93.360.709.267 > 110.176.595.300,numeric__Số đầu năm > Giá trị có thể thu hồi > 54.750.261.673 > 86.683.982.998
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,156.163.339.690,86.349.962.374,203.537.304.567,141.434.244.671,156163339690.0,86349962374.0,203537304567.0,141434244671.0
Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,Chi tiết các khoản nợ chiếm trên 10% tổng nợ quá hạn:Công ty Cổ phần Đại dương Thăng Long Việt Nam Công ty Cổ phần Đầu bếp Hoàng Gia,,,,
,,,-,-,79.677.103.485,79.677.103.485,,,79677103485.0,79677103485.0
,,,28.052.522.215,6.052.522.215,28.052.522.215,6.052.522.215,28052522215.0,6052522215.0,28052522215.0,6052522215.0
,,,22.185.202.163,2.636.046.307,22.185.202.163,10.048.211.073,22185202163.0,2636046307.0,22185202163.0,10048211073.0
