row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,210.977.942.122,69.898.475.574,210977942122.0,69898475574.0
"Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần",261.545.549.247,-,261545549247.0,
Vay và nợ ngắn hạn,Vay và nợ ngắn hạn,Vay và nợ ngắn hạn,2.815.687.168.461,6.470.632.184,2815687168461.0,6470632184.0
Vay và nợ dài hạn,Vay và nợ dài hạn,Vay và nợ dài hạn,3.158.122.599.141,5.954.349.028.639,3158122599141.0,5954349028639.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,89.444.237.641,60.508.494.372,89444237641.0,60508494372.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,62.575.800.368,283.419.944.863,62575800368.0,283419944863.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,6.598.353.296.980,6.374.646.575.632,6598353296980.0,6374646575632.0
