row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,24.776.701.353.840,26.912.369.073.413,,,24776701353840.0,26912369073413.0
210,210,210,I. Các khoản phải thu dài hạn,,7.594.538.151,2.621.206.138.153,,,7594538151.0,2621206138153.0
215,215,215,1. Phải thu về cho vay dài hạn,34,-,2.613.600.000.000,,34.0,,2613600000000.0
216,216,216,2. Phải thu dài hạn khác,,7.594.538.151,7.606.138.153,,,7594538151.0,7606138153.0
220,220,220,II. Tài sản cố định,,170.582.653.735,399.239.509.059,,,170582653735.0,399239509059.0
221,221,221,1. Tài sản cố định hữu hình,12,136.943.332.298,363.124.554.561,,12.0,136943332298.0,363124554561.0
222,222,222,Nguyên giá,,185.494.246.758,402.892.898.032,,,185494246758.0,402892898032.0
223,223,223,Giá trị khấu hao lũy kế,,(48.550.914.460),(39.768.343.471),,,-48550914460.0,-39768343471.0
227,227,227,2. Tài sản cố định vô hình,13,33.639.321.437,36.114.954.498,,13.0,33639321437.0,36114954498.0
228,228,228,Nguyên giá,,46.477.046.089,42.542.425.931,,,46477046089.0,42542425931.0
229,229,229,Giá trị hao mòn lũy kế,,(12.837.724.652),(6.427.471.433),,,-12837724652.0,-6427471433.0
230,230,230,III. Bất động sản đầu tư,14,20.401.205.403.605,16.578.695.771.664,,14.0,20401205403605.0,16578695771664.0
231,231,231,1. Nguyên giá,,22.721.608.675.377,18.069.982.739.440,,,22721608675377.0,18069982739440.0
232,232,232,2. Giá trị hao mòn lũy kế,,(2.320.403.271.772),(1.491.286.967.776),,,-2320403271772.0,-1491286967776.0
240,240,240,IV. Tài sản dở dang dài hạn,,1.080.110.809.673,1.469.550.325.308,,,1080110809673.0,1469550325308.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,1.080.110.809.673,1.469.550.325.308,,16.0,1080110809673.0,1469550325308.0
250,250,250,V. Đầu tư tài chính dài hạn,17,1.830.000.000.000,4.029.021.936.688,,17.0,1830000000000.0,4029021936688.0
252,252,252,1. Đầu tư vào công ty liên kết,,-,4.029.021.936.688,,,,4029021936688.0
255,255,255,2. Đầu tư nắm giữ đến ngày đáo hạn,,1.830.000.000.000,-,,,1830000000000.0,
260,260,260,VI. Tài sản dài hạn khác,,1.287.207.948.676,1.814.655.392.541,,,1287207948676.0,1814655392541.0
261,261,261,1. Chi phí trả trước dài hạn,10,394.382.213.713,1.188.074.653.966,,10.0,394382213713.0,1188074653966.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,33.3,13.880.235.718,2.051.566.120,,333.0,13880235718.0,2051566120.0
268,268,268,3. Tài sản dài hạn khác,11,327.000.000.000,-,,11.0,327000000000.0,
269,269,269,4. Lợi thế thương mại,18,551.945.499.245,624.529.172.455,,18.0,551945499245.0,624529172455.0
270,270,270,TỔNG CỘNG TÀI SẢN,,38.133.237.035.179,34.299.149.756.948,,,38133237035179.0,34299149756948.0
