row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty TNHH Vincom Retail Miền Bắc (""Công ty Vincom Retail Miền Bắc"")","100,00","100,00","Số 72A, đường Nguyễn Trãi, phường Thượng Đình, quận Thanh Xuân, TP Hà Nội",Cho thuê mặt bằng bán lẻ và kinh doanh bất động sản,,100.0,100.0,,
2,2,2,"Công ty TNHH Vincom Retail Miền Nam (""Công ty Vincom Retail Miền Nam"")(1)","100,00","100,00","Số 72, đường Lê Thánh Tôn và số 45A, đường Lý Tự Trọng, phường Bến Nghé, quận 1, TP Hồ Chí Minh",Cho thuê mặt bằng bán lẻ và kinh doanh bất động sản,,100.0,100.0,,
3,3,3,"Công ty Cổ phần Đầu tư và Phát triển Đô thị Suối Hoa (""Công ty Suối Hoa"")","97,83","97,83","Km1 + 200, đường Trần Hưng Đạo, phường Suối Hoa, TP Bắc Ninh, tỉnh Bắc Ninh","Đầu tư, xây dựng và kinh doanh bất động sản",,97.83,97.83,,
