row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,27.1,5.518.240.029.667,6.385.888.582.258,,271.0,5518240029667.0,6385888582258.0
02,02,02,2. Các khoản giảm trừ doanh thu,27.1,-,-,,271.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,27.1,5.518.240.029.667,6.385.888.582.258,,271.0,5518240029667.0,6385888582258.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,28,(2.717.091.439.410),(3.743.479.589.189),,28.0,-2717091439410.0,-3743479589189.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,2.801.148.590.257,2.642.408.993.069,,,2801148590257.0,2642408993069.0
21,21,21,6. Doanh thu hoạt động tài chính,27.2,586.894.964.438,1.244.117.630.752,,272.0,586894964438.0,1244117630752.0
22,22,22,7. Chi phí tài chính,29,(1.165.558.398.602),(1.261.481.289.086),,29.0,-1165558398602.0,-1261481289086.0
23,23,23,Trong đó: Chi phí lãi vay,,(531.686.434.344),(1.252.384.236.423),,,-531686434344.0,-1252384236423.0
24,24,24,8. Phần lãi trong công ty liên kết,17.1,539.870.358.463,783.710.842.475,,171.0,539870358463.0,783710842475.0
25,25,25,9. Chi phí bán hàng,30,(256.176.889.225),(349.177.097.740),,30.0,-256176889225.0,-349177097740.0
26,26,26,10. Chi phí quản lý doanh nghiệp,30,(313.538.647.450),(327.314.727.992),,30.0,-313538647450.0,-327314727992.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,2.192.639.977.881,2.732.264.351.478,,,2192639977881.0,2732264351478.0
31,31,31,12. Thu nhập khác,32,33.738.649.561,47.317.425.597,,32.0,33738649561.0,47317425597.0
32,32,32,13. Chi phí khác,32,(57.625.105.139),(191.624.102.283),,32.0,-57625105139.0,-191624102283.0
40,40,40,14. Lỗ khác,32,(23.886.455.578),(144.306.676.686),,32.0,-23886455578.0,-144306676686.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,2.168.753.522.303,2.587.957.674.792,,,2168753522303.0,2587957674792.0
51,51,51,16. Chi phí thuế TNDN hiện hành,33.1,(373.749.894.338),(225.631.825.603),,331.0,-373749894338.0,-225631825603.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,33.3,232.672.814.093,77.321.666.228,,333.0,232672814093.0,77321666228.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,2.027.676.442.058,2.439.647.515.417,,,2027676442058.0,2439647515417.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,2.027.446.836.794,2.436.561.458.525,,,2027446836794.0,2436561458525.0
62,62,62,20. Lợi nhuận sau thuế thuộc về các cổ đông không kiểm soát,26.1,229.605.264,3.086.056.892,,261.0,229605264.0,3086056892.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,38,791,1.504,,38.0,791.0,1504.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,38,791,1.473,,38.0,791.0,1473.0
