row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,213.196.405.978,86.593.026.069,213196405978.0,86593026069.0
Trả trước cho các bên liên quan(Thuyết minh số 34),Trả trước cho các bên liên quan(Thuyết minh số 34),Trả trước cho các bên liên quan(Thuyết minh số 34),64.136.105.844,25.837.573.593,64136105844.0,25837573593.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,277.332.511.822,112.430.599.662,277332511822.0,112430599662.0
