row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,586.894.964.438,1.244.117.630.752,586894964438.0,1244117630752.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(1.165.558.398.602),(1.261.481.289.086),-1165558398602.0,-1261481289086.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,33.738.649.561,47.317.425.597,33738649561.0,47317425597.0
Chi phí khác,Chi phí khác,Chi phí khác,(57.625.105.139),(191.624.102.283),-57625105139.0,-191624102283.0
Tổng cộng,Tổng cộng,Tổng cộng,(602.549.889.742),(161.670.335.020),-602549889742.0,-161670335020.0
Loại trừ:,Loại trừ:,Loại trừ:,,,,
Thu nhập giữa các bộ phận,Loại trừ: > Thu nhập giữa các bộ phận,Thu nhập giữa các bộ phận,(149.384.968.929),(90.116.205.004),-149384968929.0,-90116205004.0
,,,(751.934.858.671),(251.786.540.024),-751934858671.0,-251786540024.0
