row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,144.283.470.835,152.325.481.595,144283470835.0,152325481595.0
"Chỉ phí hoa hồng môi giới, nhà mẫu","Chỉ phí hoa hồng môi giới, nhà mẫu","Chỉ phí hoa hồng môi giới, nhà mẫu",129.192.259.911,138.590.766.932,129192259911.0,138590766932.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.067.262.338,3.691.420.235,1067262338.0,3691420235.0
Chỉ phí thuê văn phòng,Chỉ phí thuê văn phòng,Chỉ phí thuê văn phòng,995.663.655,2.098.095.699,995663655.0,2098095699.0
Khác,Khác,Khác,13.028.284.931,7.945.198.729,13028284931.0,7945198729.0
Dài hạn,Dài hạn,Dài hạn,70.523.952.589,67.180.437.552,70523952589.0,67180437552.0
"Chỉ phí hoa hồng môi giới, nhà mẫu","Chỉ phí hoa hồng môi giới, nhà mẫu","Chỉ phí hoa hồng môi giới, nhà mẫu",8.326.439.536,14.752.096.987,8326439536.0,14752096987.0
Chỉ phí sửa chữa văn phòng,Chỉ phí sửa chữa văn phòng,Chỉ phí sửa chữa văn phòng,6.339.583.698,9.836.596.517,6339583698.0,9836596517.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.702.924.137,10.978.673.796,3702924137.0,10978673796.0
Khác,Khác,Khác,52.155.005.218,31.613.070.252,52155005218.0,31613070252.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,214.807.423.424,219.505.919.147,214807423424.0,219505919147.0
