row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
(Lỗ) lợi nhuận sau thuế (VND),(Lỗ) lợi nhuận sau thuế (VND),(Lỗ) lợi nhuận sau thuế (VND),(168.120.092.464),344.529.067.642,-168120092464.0,344529067642.0
"Trừ: Quỹ khen thưởng, phúc lợi (VND) (i)","Trừ: Quỹ khen thưởng, phúc lợi (VND) (i)","Trừ: Quỹ khen thưởng, phúc lợi (VND) (i)",-,(10.335.872.028),,-10335872028.0
(Lỗ) Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),(Lỗ) Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),(Lỗ) Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),(168.120.092.464),334.193.195.614,-168120092464.0,334193195614.0
Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),574.103.124,574.103.124,574103124.0,574103124.0
(Lỗ) lãi cơ bản và lãi suy giảm trên cổ phiếu (VND/cổ phiếu),(Lỗ) lãi cơ bản và lãi suy giảm trên cổ phiếu (VND/cổ phiếu),(Lỗ) lãi cơ bản và lãi suy giảm trên cổ phiếu (VND/cổ phiếu),(293),582,-293.0,582.0
