row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản","Ngắn hạn > Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản","Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản",4.529.656.421.420,4.931.671.869.155,4529656421420.0,4931671869155.0
Tạm ứng cho chủ đầu tư,Ngắn hạn > Tạm ứng cho chủ đầu tư,Tạm ứng cho chủ đầu tư,2.054.879.750.566,2.029.332.000.684,2054879750566.0,2029332000684.0
"Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Ngắn hạn > Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",191.702.067.777,167.440.004.220,191702067777.0,167440004220.0
Tạm ứng nhân viên,Ngắn hạn > Tạm ứng nhân viên,Tạm ứng nhân viên,406.936.953.370,397.688.385.385,406936953370.0,397688385385.0
Khác,Ngắn hạn > Khác,Khác,802.096.584.093,882.301.584.791,802096584093.0,882301584791.0
,,,7.985.271.777.226,8.408.433.844.235,7985271777226.0,8408433844235.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Vốn góp của các HĐHTKD,Dài hạn > Vốn góp của các HĐHTKD,Vốn góp của các HĐHTKD,77.682.073.253,73.000.372.835,77682073253.0,73000372835.0
"Ký quỹ, ký cược","Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",81.221.100.000,20.739.230.000,81221100000.0,20739230000.0
Khác,Dài hạn > Khác,Khác,-,304.369.000,,304369000.0
,,,158.903.173.253,94.043.971.835,158903173253.0,94043971835.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,8.144.174.950.479,8.502.477.816.070,8144174950479.0,8502477816070.0
Dự phòng phải thu khác (Thuyết minh số 11),Dài hạn > Dự phòng phải thu khác (Thuyết minh số 11),Dự phòng phải thu khác (Thuyết minh số 11),(47.233.027.083),(53.365.473.672),-47233027083.0,-53365473672.0
GIÁ TRỊ THUẦN,Dài hạn > GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,8.096.941.923.396,8.449.112.342.398,8096941923396.0,8449112342398.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên liên quan (Thuyết minh số 34),Trong đó: > Phải thu các bên liên quan (Thuyết minh số 34),Phải thu các bên liên quan (Thuyết minh số 34),5.109.553.316.048,5.408.554.478.918,5109553316048.0,5408554478918.0
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,2.987.388.607.348,3.040.557.863.480,2987388607348.0,3040557863480.0
