row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,Tổng (lỗ) lợi nhuận kế toán trước thuế,(79.537.131.339),660.951.032.276,-79537131339.0,660951032276.0
Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,(15.907.426.268),132.190.206.455,-15907426268.0,132190206455.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Lỗ từ công ty liên kết,Các khoản điều chỉnh: > Lỗ từ công ty liên kết,Lỗ từ công ty liên kết,21.428.674.074,-,21428674074.0,
Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Các khoản điều chỉnh: > Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,58.153.595.516,53.549.615.554,58153595516.0,53549615554.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,12.944.973.445,21.817.680.678,12944973445.0,21817680678.0
Thay đổi lợi nhuận chưa thực hiện,Các khoản điều chỉnh: > Thay đổi lợi nhuận chưa thực hiện,Thay đổi lợi nhuận chưa thực hiện,2.706.088.532,7.085.861.109,2706088532.0,7085861109.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,4.201.764.631,4.201.764.629,4201764631.0,4201764629.0
Lỗ thuế năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,(782.900.467),(1.456.290.923),-782900467.0,-1456290923.0
Điều chỉnh thuế TNDN trích thừa trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thừa trong những năm trước,Điều chỉnh thuế TNDN trích thừa trong những năm trước,(18.078.957.033),(1.619.642.199),-18078957033.0,-1619642199.0
Thay đổi dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,17.103.726.796,(15.278.017.429),17103726796.0,-15278017429.0
Thay đổi chi phí trích trước,Các khoản điều chỉnh: > Thay đổi chi phí trích trước,Thay đổi chi phí trích trước,16.832.059.100,(17.099.989.345),16832059100.0,-17099989345.0
Thay đổi dự phòng đầu tư,Các khoản điều chỉnh: > Thay đổi dự phòng đầu tư,Thay đổi dự phòng đầu tư,26.653.731.261,(43.550.837.158),26653731261.0,-43550837158.0
Khác,Các khoản điều chỉnh: > Khác,Khác,(44.530.549.315),(8.829.618.689),-44530549315.0,-8829618689.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,80.724.780.272,131.010.732.682,80724780272.0,131010732682.0
