row_label_raw,row_label_full,Số đầu năm > Vay trong năm,Năm nay > 2.317.583.814.765 > 1.582.260.528.729,VNDNăm trước > 1.130.993.013.137 > 3.303.662.860.507,numeric__Năm nay > 2.317.583.814.765 > 1.582.260.528.729,numeric__VNDNăm trước > 1.130.993.013.137 > 3.303.662.860.507
Phát hành trái phiếu,Phát hành trái phiếu,Phát hành trái phiếu,-,100.000.000.000,,100000000000.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(3.300.000.000),,-3300000000.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,1.650.000.000,687.500.000,1650000000.0,687500000.0
Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,-,(392.596.776.721),,-392596776721.0
"Trả nợ gốc vay, trái phiếu","Trả nợ gốc vay, trái phiếu","Trả nợ gốc vay, trái phiếu",(1.747.464.332.199),(1.821.862.782.158),-1747464332199.0,-1821862782158.0
Số cuối năm,Số cuối năm,Số cuối năm,2.154.030.011.295,2.317.583.814.765,2154030011295.0,2317583814765.0
