row_label_raw,row_label_full,col_0,Tại ngày1.1.2018VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,Tại ngày31.12.2018VND,numeric__Tại ngày1.1.2018VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Tại ngày31.12.2018VND
Thuế giả trịgia tăng,Thuế giả trịgia tăng,Thuế giả trịgia tăng,24.774.862.308,308.997.887.705,(291.316.540.394),40.456.009.619,24774862308.0,308997887705.0,-291316540394.0,40456009619.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,86.768.211.164,249.485.408.706,(231.958.086.112),104.295.533.760,86768211164.0,249485408706.0,-231958086112.0,104295533760.0
Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,1.014.111.735,44.672.432.057,(41.456.462.293),4.230.081.499,1014111735.0,44672432057.0,-41456462293.0,4230081499.0
Thuế khác,Thuế khác,Thuế khác,4.649.802.695,220.933.351,(273.152.628),4.697.663.218,4649802695.0,220933351.0,-273152628.0,4697663218.0
,,,117.206.887.902,601.376.661.821,(565.004.241.627),153.579.308.096,117206887902.0,601376661821.0,-565004241627.0,153579308096.0
