row_label_raw,row_label_full,Másố,Khoản mục,Theo bảo cáotrước đayVND,Điều chínhVND,Trình bày lạiVND,numeric__Khoản mục,numeric__Theo bảo cáotrước đayVND,numeric__Điều chínhVND,numeric__Trình bày lạiVND
200,200,200,TÀI SẢN DẢI HẠN,596.103.931.401,79.054.322.680,675.158.254.081,,596103931401.0,79054322680.0,675158254081.0
260,260,260,Tài sản dài hạn khác,56.407.340.000,79.054.322.680,135.461.662.680,,56407340000.0,79054322680.0,135461662680.0
262,262,262,Tài sản thuê thu nhập hoàn lại,2.439.019.424,79.054.322.680,81.493.342.104,,2439019424.0,79054322680.0,81493342104.0
270,270,270,TỔNG TÀI SẢN,4.492.245.832.811,79.054.322.680,4.571.300.156.491,,4492245832811.0,79054322680.0,4571300156491.0
400,400,400,VỐN CHỦ SỞ HỮU,2.949.548.591.782,79.054.322.680,3.028.602.914.462,,2949548591782.0,79054322680.0,3028602914462.0
410,410,410,Vốn chủ sở hữu,2.949.548.591.782,79.054.322.680,3.028.602.914.462,,2949548591782.0,79054322680.0,3028602914462.0
421,421,421,Lợi nhuận sau thuế chưaphán phối,771.686.502.406,79.054.322.680,850.740.825.086,,771686502406.0,79054322680.0,850740825086.0
440,440,440,TỔNG NGUỒN VỐN,4.492.245.832.811,79.054.322.680,4.571.300.155.491,,4492245832811.0,79054322680.0,4571300155491.0
