row_label_raw,row_label_full,col_0,Nơi thành lậpvà hoạt động,2018,2018_1,2017,2017_1,Hoạt độngchính,numeric__Nơi thành lậpvà hoạt động,numeric__2018,numeric__2018_1,numeric__2017,numeric__2017_1,numeric__Hoạt độngchính
,,,Nơi thành lậpvà hoạt động,Tỷ lệsở hữu%,Tỷ lệbiểuquyết%,Tỷ lệsở hữu%,Tỷ lệbiểuquyết%,Hoạt độngchính,,,,,,
Công ty TNHH MTVThời trang GAO,Công ty TNHH MTVThời trang GAO,Công ty TNHH MTVThời trang GAO,Thanh phố HồCải Minh,100,100,100,100,Kinh doanhtrang sức,,100.0,100.0,100.0,100.0,
"Công ty TNHH MTVGiảm đình PNJ (""PLC"")","Công ty TNHH MTVGiảm đình PNJ (""PLC"")","Công ty TNHH MTVGiảm đình PNJ (""PLC"")",Thanh phố HồCải Minh,100,100,100,100,"Tu vấn và giảmđịnh vàng, bạcvà đã quỹ",,100.0,100.0,100.0,100.0,
"Công ty TNHH MTVChế tác và Kinh doanhTrang sức PNJ(""PNJP"")","Công ty TNHH MTVChế tác và Kinh doanhTrang sức PNJ(""PNJP"")","Công ty TNHH MTVChế tác và Kinh doanhTrang sức PNJ(""PNJP"")",Thanh phố HồCải Minh,100,100,-,-,Chế tác và kinhdoanh trangsức,,100.0,100.0,,,
Công ty TNHH MTV Kỹnguyên Khách hàng,Công ty TNHH MTV Kỹnguyên Khách hàng,Công ty TNHH MTV Kỹnguyên Khách hàng,Thanh phố HồCải Minh,100,100,-,-,Ban Miami hàng hóa,,100.0,100.0,,,
