row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
,,,Số liệu báo cáotrước đây,Điều chỉnh,Số liệu trìnhbảy lại,,,
Lợi nhuận thuần phân bổ cho các cổ đông(VND),Lợi nhuận thuần phân bổ cho các cổ đông(VND),Lợi nhuận thuần phân bổ cho các cổ đông(VND),282.831.537.440,-,282.831.537.440,282831537440.0,,282831537440.0
"Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi (VND)",(20.599.199.577),-,(20.599.199.577),-20599199577.0,,-20599199577.0
,,,262.232.337.863,-,262.232.337.863,262232337863.0,,262232337863.0
Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),279.736.701,18.221.376,297.958.077,279736701.0,18221376.0,297958077.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),937,,880,937.0,,880.0
