row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Mua hàng hóa và dịch vụ,119.689.999,120.455.260,,119689999.0,120455260.0
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Doanh thu bán hàng hóa và cung cấp dịch vụ,1.989.215.799,68.705.455,,1989215799.0,68705455.0
Công ty TNHH Lữ hành Quốc tế TTC,Công ty TNHH Lữ hành Quốc tế TTC,Công ty TNHH Lữ hành Quốc tế TTC,Mua hàng hóa dịch vụ,4.649.633.244,11.436.365,,4649633244.0,11436365.0
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Mua hàng hóa và dịch vụ,36.000.000,20.900.000,,36000000.0,20900000.0
Công ty Cổ phần Y tế DHA,Công ty Cổ phần Y tế DHA,Công ty Cổ phần Y tế DHA,Mua hàng hóa và dịch vụ,399.770.370,3.272.727,,399770370.0,3272727.0
Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Mua hàng hóa và dịch vụ,198.988.889,-,,198988889.0,
