row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,9.259.259,-,,9259259.0,
Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Doanh thu bán hàng và cung cấp dịch vụ,60.000.000,-,,60000000.0,
CN Công ty TNHH Du Lịch TTC - TTC Resort Premium - Đốc Lết,CN Công ty TNHH Du Lịch TTC - TTC Resort Premium - Đốc Lết,CN Công ty TNHH Du Lịch TTC - TTC Resort Premium - Đốc Lết,Mua hàng hóa và dịch vụ,36.817.340,-,,36817340.0,
Công ty TNHH Nhiệt điện Ninh Hòa,Công ty TNHH Nhiệt điện Ninh Hòa,Công ty TNHH Nhiệt điện Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,184.333.333,-,,184333333.0,
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Mua hàng hóa và dịch vụ,213.074.075,-,,213074075.0,
Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,Mua hàng hóa và dịch vụ,883.114.189,-,,883114189.0,
Công ty TNHH MTV Mía đường Attapeu,Công ty TNHH MTV Mía đường Attapeu,Công ty TNHH MTV Mía đường Attapeu,Doanh thu bán hàng và cung cấp dịch vụ,110.000.000,-,,110000000.0,
