row_label_raw,row_label_full,col_0,Hoạt động sản xuất và bán điện VND,Hoạt động xây lắp VND,Hoạt động cung cấp dịch vụ VND,Hoạt động bán hàng hóa VND,Loại trừ VND,Tổng cộng VND,numeric__Hoạt động sản xuất và bán điện VND,numeric__Hoạt động xây lắp VND,numeric__Hoạt động cung cấp dịch vụ VND,numeric__Hoạt động bán hàng hóa VND,numeric__Loại trừ VND,numeric__Tổng cộng VND
Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,Tài sản và công nợ tại ngày 31.12.2022,,,,,,
Tài sản bộ phận,Tài sản và công nợ tại ngày 31.12.2022 > Tài sản bộ phận,Tài sản bộ phận,15.371.226.977.789,11.147.153.511,144.196.495.627,397.866.299.564,-,15.924.436.926.491,15371226977789.0,11147153511.0,144196495627.0,397866299564.0,,15924436926491.0
Tài sản không phân bổ,Tài sản và công nợ tại ngày 31.12.2022 > Tài sản không phân bổ,Tài sản không phân bổ,-,-,-,-,-,1.193.717.520.734,,,,,,1193717520734.0
Tổng tài sản,Tài sản và công nợ tại ngày 31.12.2022 > Tổng tài sản,Tổng tài sản,,,,,,17.118.154.447.225,,,,,,17118154447225.0
Công nợ bộ phận,Tài sản và công nợ tại ngày 31.12.2022 > Công nợ bộ phận,Công nợ bộ phận,10.888.289.713.149,3.564.194.348,142.071.456.269,453.899.680.193,-,11.487.825.043.959,10888289713149.0,3564194348.0,142071456269.0,453899680193.0,,11487825043959.0
Công nợ không phân bổ,Tài sản và công nợ tại ngày 31.12.2022 > Công nợ không phân bổ,Công nợ không phân bổ,-,-,-,-,-,594.131.310,,,,,,594131310.0
Tổng công nợ,Tài sản và công nợ tại ngày 31.12.2022 > Tổng công nợ,Tổng công nợ,,,,,,11.488.419.175.269,,,,,,11488419175269.0
