row_label_raw,row_label_full,Phải thu ngắn hạn của khách hàng (Thuyết minh 5),Số cuối năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 5),Số đầu năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 5),numeric__Số cuối năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 5),numeric__Số đầu năm VND > Phải thu ngắn hạn của khách hàng (Thuyết minh 5)
Tổng Công ty Điện lực Miền Trung,Tổng Công ty Điện lực Miền Trung,Tổng Công ty Điện lực Miền Trung,80.219.470.839,63.678.842.259,80219470839.0,63678842259.0
Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,2.323.703.819,-,2323703819.0,
Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,221.314.996,345.193.307,221314996.0,345193307.0
Công ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu công nghiệp Đặng Huỳnh,137.981.561,-,137981561.0,
Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV đường Biên Hòa - Ninh Hòa,10.000.000,30.863.000,10000000.0,30863000.0
Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,199.080.000,-,199080000.0,
Công ty TNHH MTV Mía đường Attapeu,Công ty TNHH MTV Mía đường Attapeu,Công ty TNHH MTV Mía đường Attapeu,110.000.000,-,110000000.0,
Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,60.000.000,-,60000000.0,
,,,83.281.551.215,64.054.898.566,83281551215.0,64054898566.0
