row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày > 31.12.2022,Năm tài chính kết thúc ngày > 31.12.2021,numeric__Năm tài chính kết thúc ngày > 31.12.2022,numeric__Năm tài chính kết thúc ngày > 31.12.2021
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),315.693.407.917,282.831.537.440,315693407917.0,282831537440.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(32.243.368.942),(20.599.199.577),-32243368942.0,-20599199577.0
,,,283.450.038.975,262.232.337.863,283450038975.0,262232337863.0
Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu tiềm năng (cổ phiếu),331.339.722,297.958.077,331339722.0,297958077.0
Lãi suy giảm trên mỗi cổ phiếu (VND),Lãi suy giảm trên mỗi cổ phiếu (VND),Lãi suy giảm trên mỗi cổ phiếu (VND),855,880,855.0,880.0
