row_label_raw,row_label_full,Số dư đầu năm > Tăng đầu tư vào công ty liên kết trong năm,Năm nay VND > 100.121.996.924 > -,Năm trước VND > - > 93.800.000.000,numeric__Năm nay VND > 100.121.996.924 > -,numeric__Năm trước VND > - > 93.800.000.000
Phần lãi của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,Phần lãi của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,Phần lãi của Tập đoàn trong kết quả kinh doanh của các công ty liên kết,12.827.967.263,6.321.996.924,12827967263.0,6321996924.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,112.949.964.187,100.121.996.924,112949964187.0,100121996924.0
