row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,4.086.232,4.037.924,4086232.0,4037924.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,-,23.145,,23145.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,89,,89.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,-,10,,10.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,-,57,,57.0
,,,4.086.232,4.061.225,4086232.0,4061225.0
Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,Biến động dự phòng mua nợ trong năm như sau:,,
,,,2020Triệu VND,2019Triệu VND,,
Số dư đầu năm,Biến động dự phòng mua nợ trong năm như sau: > Số dư đầu năm,Số dư đầu năm,32.283,-,32283.0,
Dự phòng trích lập trong năm (Thuyết minh 38),Biến động dự phòng mua nợ trong năm như sau: > Dự phòng trích lập trong năm (Thuyết minh 38),Dự phòng trích lập trong năm (Thuyết minh 38),19.512,32.304,19512.0,32304.0
Sử dụng dự phòng xử lý rủi ro,Biến động dự phòng mua nợ trong năm như sau: > Sử dụng dự phòng xử lý rủi ro,Sử dụng dự phòng xử lý rủi ro,(21.148),(21),-21148.0,-21.0
Số dư cuối năm,Biến động dự phòng mua nợ trong năm như sau: > Số dư cuối năm,Số dư cuối năm,30.647,32.283,30647.0,32283.0
