row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
Dịch vụ thanh toán và ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ thanh toán và ngân quỹ,Dịch vụ thanh toán và ngân quỹ,1.025.367,753.571,1025367.0,753571.0
Kinh doanh và dịch vụ đại lý bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > Kinh doanh và dịch vụ đại lý bảo hiểm,Kinh doanh và dịch vụ đại lý bảo hiểm,700.516,726.627,700516.0,726627.0
Dịch vụ tư vấn,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ tư vấn,Dịch vụ tư vấn,277.418,279.328,277418.0,279328.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ khác,Dịch vụ khác,1.836.271,1.207.246,1836271.0,1207246.0
,,,3.839.572,2.966.772,3839572.0,2966772.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
Dịch vụ thanh toán và ngân quỹ,Chi phí hoạt động dịch vụ cho > Dịch vụ thanh toán và ngân quỹ,Dịch vụ thanh toán và ngân quỹ,(244.043),(199.997),-244043.0,-199997.0
Dịch vụ tư vấn,Chi phí hoạt động dịch vụ cho > Dịch vụ tư vấn,Dịch vụ tư vấn,(128),(14.817),-128.0,-14817.0
Hoa hồng môi giới,Chi phí hoạt động dịch vụ cho > Hoa hồng môi giới,Hoa hồng môi giới,(2.343),(1.779),-2343.0,-1779.0
Dịch vụ khác,Chi phí hoạt động dịch vụ cho > Dịch vụ khác,Dịch vụ khác,(521.602),(340.529),-521602.0,-340529.0
,,,(768.116),(557.122),-768116.0,-557122.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,3.071.456,2.409.650,3071456.0,2409650.0
