row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
"Cho vay các tổ chức kinh tế, cá nhân","Cho vay các tổ chức kinh tế, cá nhân","Cho vay các tổ chức kinh tế, cá nhân",207.842.438,180.826.303,207842438.0,180826303.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,246.532,137.060,246532.0,137060.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,30.083,131,30083.0,131.0
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",268.439,362.045,268439.0,362045.0
Cấp tín dụng khác,Cấp tín dụng khác,Cấp tín dụng khác,12.557.107,11.306.744,12557107.0,11306744.0
,,,220.944.599,192.632.283,220944599.0,192632283.0
Phân tích chất lượng dư nợ cho vay:,Phân tích chất lượng dư nợ cho vay:,Phân tích chất lượng dư nợ cho vay:,Phân tích chất lượng dư nợ cho vay:,Phân tích chất lượng dư nợ cho vay:,,
,,,31/12/2020Triệu VND,31/12/2019Triệu VND,,
Nợ đủ tiêu chuẩn,Phân tích chất lượng dư nợ cho vay: > Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,207.717.804,181.748.403,207717804.0,181748403.0
Nợ cần chú ý,Phân tích chất lượng dư nợ cho vay: > Nợ cần chú ý,Nợ cần chú ý,7.648.264,5.704.904,7648264.0,5704904.0
Nợ dưới tiêu chuẩn,Phân tích chất lượng dư nợ cho vay: > Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,2.208.718,1.862.514,2208718.0,1862514.0
Nợ nghi ngờ,Phân tích chất lượng dư nợ cho vay: > Nợ nghi ngờ,Nợ nghi ngờ,1.346.185,1.279.053,1346185.0,1279053.0
Nợ có khả năng mất vốn,Phân tích chất lượng dư nợ cho vay: > Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,2.023.628,2.037.409,2023628.0,2037409.0
,,,220.944.599,192.632.283,220944599.0,192632283.0
Phân tích dư nợ theo thời hạn cho vay:,Phân tích dư nợ theo thời hạn cho vay:,Phân tích dư nợ theo thời hạn cho vay:,Phân tích dư nợ theo thời hạn cho vay:,Phân tích dư nợ theo thời hạn cho vay:,,
,,,31/12/2020Triệu VND,31/12/2019Triệu VND,,
Nợ ngắn hạn,Phân tích dư nợ theo thời hạn cho vay: > Nợ ngắn hạn,Nợ ngắn hạn,87.787.319,75.425.941,87787319.0,75425941.0
Nợ trung hạn,Phân tích dư nợ theo thời hạn cho vay: > Nợ trung hạn,Nợ trung hạn,70.873.982,60.144.584,70873982.0,60144584.0
Nợ dài hạn,Phân tích dư nợ theo thời hạn cho vay: > Nợ dài hạn,Nợ dài hạn,62.283.298,57.061.758,62283298.0,57061758.0
,,,220.944.599,192.632.283,220944599.0,192632283.0
Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,,
,,,31/12/2020%/năm,31/12/2019%/năm,,
Cho vay bằng VND,Cho vay bằng VND,Cho vay bằng VND,"3,20% - 16,30%","3,00% - 14,50%",,
Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,"3,00% - 6,50%","4,00% - 6,50%",,
