row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,Doanh thu từ kinh doanh ngoại hối,,
▪ Hợp đồng tiền tệ giao ngay,Doanh thu từ kinh doanh ngoại hối > ▪ Hợp đồng tiền tệ giao ngay,▪ Hợp đồng tiền tệ giao ngay,1.330.403,255.267,1330403.0,255267.0
▪ Các công cụ phải sinh tiền tệ,Doanh thu từ kinh doanh ngoại hối > ▪ Các công cụ phải sinh tiền tệ,▪ Các công cụ phải sinh tiền tệ,1.106.720,460.085,1106720.0,460085.0
▪ Thu nhập kinh doanh vàng,Doanh thu từ kinh doanh ngoại hối > ▪ Thu nhập kinh doanh vàng,▪ Thu nhập kinh doanh vàng,89.245,40.363,89245.0,40363.0
,,,2.526.368,755.715,2526368.0,755715.0
Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối,,
▪ Hợp đồng tiền tệ giao ngay,Chi phí về kinh doanh ngoại hối > ▪ Hợp đồng tiền tệ giao ngay,▪ Hợp đồng tiền tệ giao ngay,(707.191),(165.358),-707191.0,-165358.0
▪ Các công cụ phải sinh tiền tệ,Chi phí về kinh doanh ngoại hối > ▪ Các công cụ phải sinh tiền tệ,▪ Các công cụ phải sinh tiền tệ,(1.875.897),(642.677),-1875897.0,-642677.0
▪ Chi phí kinh doanh vàng,Chi phí về kinh doanh ngoại hối > ▪ Chi phí kinh doanh vàng,▪ Chi phí kinh doanh vàng,(110.336),(45.313),-110336.0,-45313.0
,,,(2.693.424),(853.348),-2693424.0,-853348.0
Lỗ thuần từ hoạt động kinh doanh ngoại hối,Chi phí về kinh doanh ngoại hối > Lỗ thuần từ hoạt động kinh doanh ngoại hối,Lỗ thuần từ hoạt động kinh doanh ngoại hối,(167.056),(97.633),-167056.0,-97633.0
