row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị theo hợp đồng - gộp,31/12/2020 > Triệu VND Tiền gửi ký quỹ,31/12/2020 > Giá trị theo hợp đồng - thuần,31/12/2019 > Giá trị theo hợp đồng - gộp,31/12/2019 > Triệu VND Tiền gửi ký quỹ,31/12/2019 > Giá trị theo hợp đồng - thuần,numeric__31/12/2020 > Giá trị theo hợp đồng - gộp,numeric__31/12/2020 > Triệu VND Tiền gửi ký quỹ,numeric__31/12/2020 > Giá trị theo hợp đồng - thuần,numeric__31/12/2019 > Giá trị theo hợp đồng - gộp,numeric__31/12/2019 > Triệu VND Tiền gửi ký quỹ,numeric__31/12/2019 > Giá trị theo hợp đồng - thuần
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,33.721,-,33.721,25.262,-,25.262,33721.0,,33721.0,25262.0,,25262.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,111.653.411,-,111.653.411,89.266.015,-,89.266.015,111653411.0,,111653411.0,89266015.0,,89266015.0
▪ Cam kết mua ngoại tệ,▪ Cam kết mua ngoại tệ,▪ Cam kết mua ngoại tệ,2.243.568,-,2.243.568,1.577.709,-,1.577.709,2243568.0,,2243568.0,1577709.0,,1577709.0
▪ Cam kết bán ngoại tệ,▪ Cam kết bán ngoại tệ,▪ Cam kết bán ngoại tệ,6.932.263,-,6.932.263,1.716.899,-,1.716.899,6932263.0,,6932263.0,1716899.0,,1716899.0
▪ Cam kết giao dịch hoán đối tiền tệ,▪ Cam kết giao dịch hoán đối tiền tệ,▪ Cam kết giao dịch hoán đối tiền tệ,102.477.580,-,102.477.580,85.971.407,-,85.971.407,102477580.0,,102477580.0,85971407.0,,85971407.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,22.194.102,(298.876),21.895.226,22.201.501,(84.788),22.116.713,22194102.0,-298876.0,21895226.0,22201501.0,-84788.0,22116713.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,17.456.794,(571.833),16.884.961,16.745.678,(588.813),16.156.865,17456794.0,-571833.0,16884961.0,16745678.0,-588813.0,16156865.0
Cam kết khác,Cam kết khác,Cam kết khác,234.796.847,-,234.796.847,115.638.700,-,115.638.700,234796847.0,,234796847.0,115638700.0,,115638700.0
Trong đó: Hạn mức tín dụng chưa sử dụng có thể hủy ngang,Trong đó: Hạn mức tín dụng chưa sử dụng có thể hủy ngang,Trong đó: Hạn mức tín dụng chưa sử dụng có thể hủy ngang,116.837.189,-,116.837.189,100.040.388,-,100.040.388,116837189.0,,116837189.0,100040388.0,,100040388.0
