row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,"Tổng tiền gửi, tiền vay",Các cam kết tín dụng,Công cụ tài chính phải sinh,Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,"numeric__Tổng tiền gửi, tiền vay",numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh,numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,200.844.575,262.357.315,38.972.441,3.877,69.358.048,200844575.0,262357315.0,38972441.0,3877.0,69358048.0
Nước ngoài,Nước ngoài,Nước ngoài,-,8.473.219,-,740,-,,8473219.0,,740.0,
,,,200.844.575,270.830.534,38.972.441,4.617,69.358.048,200844575.0,270830534.0,38972441.0,4617.0,69358048.0
