row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2020Triệu VND,2019Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2020Triệu VND,numeric__2019Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,9.307.687,8.626.550,,,9307687.0,8626550.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,25,(1.862.558),(1.165.455),,25.0,-1862558.0,-1165455.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,25,(1.862.558),(1.165.455),,25.0,-1862558.0,-1165455.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,7.445.129,7.461.095,,,7445129.0,7461095.0
