row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 11.357,Phát sinh trong năm > Số phải nộpTriệu đồng > 44.173,Phát sinh trong năm > Số đã nộpTriệu đồng > (64.898),Số cuối nămTriệu đồng > (9.368),numeric__Số đầu nămTriệu đồng > 11.357,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 44.173,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (64.898),numeric__Số cuối nămTriệu đồng > (9.368)
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,94.868,333.285,(422.641),5.512,94868.0,333285.0,-422641.0,5512.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,4.819,94.645,(93.321),6.143,4819.0,94645.0,-93321.0,6143.0
,,,111.044,472.103,(580.860),2.287,111044.0,472103.0,-580860.0,2287.0
Trong đó:- Phải thu- Phải trả,Trong đó:- Phải thu- Phải trả,Trong đó:- Phải thu- Phải trả,111.044,,,(9.368)11.655,111044.0,,,
