row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022%/năm,Ngày 31 tháng 12năm 2021%/năm,numeric__Ngày 31 tháng 12năm 2022%/năm,numeric__Ngày 31 tháng 12năm 2021%/năm
Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,,
Từ 12 tháng đến dưới 5 năm,Chứng chỉ tiền gửi bằng VND > Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,"10,90",Không áp dụng,10.9,
Từ 5 năm trở lên,Chứng chỉ tiền gửi bằng VND > Từ 5 năm trở lên,Từ 5 năm trở lên,Không áp dụng,"7,57",,7.57
Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,Trái phiếu thường bằng VND,,
Từ 12 tháng đến dưới 5 năm,Trái phiếu thường bằng VND > Từ 12 tháng đến dưới 5 năm,Từ 12 tháng đến dưới 5 năm,"4,16","2,80 - 4,00",4.16,
Từ 5 năm trở lên,Trái phiếu thường bằng VND > Từ 5 năm trở lên,Từ 5 năm trở lên,"8,50","8,00",8.5,8.0
