row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Cho vay khách hàng,TÀI SẢN > Cho vay khách hàng,Cho vay khách hàng,10,82.010.652,68.983.999,10.0,82010652.0,68983999.0
Dự phòng rủi ro cho vay khách hàng,TÀI SẢN > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,12,(1.026.533),(810.920),12.0,-1026533.0,-810920.0
Hoạt động mua nợ,TÀI SẢN > Hoạt động mua nợ,Hoạt động mua nợ,11,1.042.125,152.085,11.0,1042125.0,152085.0
Mua nợ,TÀI SẢN > Mua nợ,Mua nợ,,1.050.000,153.234,,1050000.0,153234.0
Dự phòng rủi ro hoạt động mua nợ,TÀI SẢN > Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,,(7.875),(1.149),,-7875.0,-1149.0
Chứng khoán đầu tư,TÀI SẢN > Chứng khoán đầu tư,Chứng khoán đầu tư,,17.437.307,17.011.398,,17437307.0,17011398.0
Chứng khoán đầu tư sản sàng để bán,TÀI SẢN > Chứng khoán đầu tư sản sàng để bán,Chứng khoán đầu tư sản sàng để bán,13.1,16.820.211,15.346.848,131.0,16820211.0,15346848.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,TÀI SẢN > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,13.2,659.385,1.981.370,132.0,659385.0,1981370.0
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.5,(42.289),(316.820),135.0,-42289.0,-316820.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",,376.936,376.936,,376936.0,376936.0
Đầu tư vào công ty con,TÀI SẢN > Đầu tư vào công ty con,Đầu tư vào công ty con,14.1,260.000,260.000,141.0,260000.0,260000.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.2,116.936,116.936,142.0,116936.0,116936.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,1.074.384,913.863,,1074384.0,913863.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,583.336,551.507,151.0,583336.0,551507.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.242.104,1.160.728,,1242104.0,1160728.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(658.768),(609.221),,-658768.0,-609221.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.2,491.048,362.356,152.0,491048.0,362356.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,800.899,639.707,,800899.0,639707.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(309.851),(277.351),,-309851.0,-277351.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,5.117.273,3.025.825,,5117273.0,3025825.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,16.1,3.211.347,1.389.820,161.0,3211347.0,1389820.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",16.2,1.044.763,765.402,162.0,1044763.0,765402.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,16.3,1.023.726,1.044.566,163.0,1023726.0,1044566.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,16.4,(162.563),(173.963),164.0,-162563.0,-173963.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,130.064.695,120.862.093,,130064695.0,120862093.0
