row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,94.405.275,348.211.785,94405275.0,348211785.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,14.701.079,80.810.186,14701079.0,80810186.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,14.615.886,80.777.940,14615886.0,80777940.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,65.088.310,186.623.659,65088310.0,186623659.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,2.914.698,595.132,2914698.0,595132.0
- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,952.703,293.297,952703.0,293297.0
- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,1.961.995,301.835,1961995.0,301835.0
Cam kết cho vay không hủy ngang,Cam kết cho vay không hủy ngang,Cam kết cho vay không hủy ngang,30.493,42.645,30493.0,42645.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,5.870.886,5.263.690,5870886.0,5263690.0
- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,1.095.704,902.368,1095704.0,902368.0
- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,282.228,455.991,282228.0,455991.0
- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,230.657,271.567,230657.0,271567.0
- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,4.262.297,3.633.764,4262297.0,3633764.0
Cam kết khác,Cam kết khác,Cam kết khác,157.031,1.291.825,157031.0,1291825.0
,,,103.378.383,355.405.077,103378383.0,355405077.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(471.117),(441.074),-471117.0,-441074.0
Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,102.907.266,354.964.003,102907266.0,354964003.0
