row_label_raw,row_label_full,Số đầu năm,Năm nayTriệu đồng > 173.963,Năm trướcTriệu đồng > 156.243,numeric__Năm nayTriệu đồng > 173.963,numeric__Năm trướcTriệu đồng > 156.243
Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,(356),(302),-356.0,-302.0
Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,Hoàn nhập dự phòng tài sản có rủi ro tín dụng(Hoàn nhập)/trích lập dự phòng tài sản khác,(11.044),18.022,-11044.0,18022.0
Số cuối năm,Số cuối năm,Số cuối năm,162.563,173.963,162563.0,173963.0
