row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,24,8.133.250,6.440.463,24.0,8133250.0,6440463.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,25,(4.395.860),(3.402.664),25.0,-4395860.0,-3402664.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,3.737.390,3.037.799,,3737390.0,3037799.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,882.862,575.691,,882862.0,575691.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(634.973),(203.591),,-634973.0,-203591.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,26,247.889,372.100,26.0,247889.0,372100.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,27,192.865,412.046,27.0,192865.0,412046.0
(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,28,(65.141),241.744,28.0,-65141.0,241744.0
(Lỗ)/lãi thuần từ mua bán chứng khoán đầu tư,(Lỗ)/lãi thuần từ mua bán chứng khoán đầu tư,(Lỗ)/lãi thuần từ mua bán chứng khoán đầu tư,29,(21.343),202.878,29.0,-21343.0,202878.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,380.558,235.134,,380558.0,235134.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(28.405),(64.401),,-28405.0,-64401.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,30,352.153,170.733,30.0,352153.0,170733.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",31,70.013,157.767,31.0,70013.0,157767.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,4.513.826,4.595.067,,4513826.0,4595067.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,,(1.028.087),(980.903),,-1028087.0,-980903.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(87.164),(87.997),,-87164.0,-87997.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(935.815),(800.042),,-935815.0,-800042.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,32,(2.051.066),(1.868.942),32.0,-2051066.0,-1868942.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,2.462.760,2.726.125,,2462760.0,2726125.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,12,(776.913),(747.051),12.0,-776913.0,-747051.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,1.685.847,1.979.074,,1685847.0,1979074.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,22.1,(333.285),(390.868),221.0,-333285.0,-390868.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(333.285),(390.868),,-333285.0,-390868.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,1.352.562,1.588.206,,1352562.0,1588206.0
