row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,29.708,207.481,29708.0,207481.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,2.574,167.583,2574.0,167583.0
Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,27.134,39.898,27134.0,39898.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,761.815,333.781,761815.0,333781.0
Các khoản chờ thanh toán,Các khoản chờ thanh toán,Các khoản chờ thanh toán,557.476,146.564,557476.0,146564.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,169.472,39.077,169472.0,39077.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,12.803,20.653,12803.0,20653.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,11.655,111.044,11655.0,111044.0
Tiền thu được từ các khoản nợ đã bán,Tiền thu được từ các khoản nợ đã bán,Tiền thu được từ các khoản nợ đã bán,9.685,15.719,9685.0,15719.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,724,724,724.0,724.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,6.098,8.307,6098.0,8307.0
"Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý","Thừa quỹ, tài sản thừa chờ xử lý",1.005,1.156,1005.0,1156.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,5.093,7.151,5093.0,7151.0
,,,797.621,549.569,797621.0,549569.0
