row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Chi phí mua khí từ các chủ mô,Chi phí mua khí từ các chủ mô,Chi phí mua khí từ các chủ mô,20.438.621.300.412,21.172.717.920.677,20438621300412.0,21172717920677.0
Chi phí mua LPG,Chi phí mua LPG,Chi phí mua LPG,16.622.905.570.281,12.720.941.099.837,16622905570281.0,12720941099837.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",7.748.855.329.540,6.836.122.283.597,7748855329540.0,6836122283597.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.069.151.897.585,1.044.343.451.287,1069151897585.0,1044343451287.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,2.713.286.984.972,3.309.907.519.091,2713286984972.0,3309907519091.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,3.822.784.985.801,3.686.386.831.510,3822784985801.0,3686386831510.0
Chi phí khác,Chi phí khác,Chi phí khác,1.012.941.225.242,1.752.712.924.872,1012941225242.0,1752712924872.0
,,,53.428.547.293.833,50.523.132.030.871,53428547293833.0,50523132030871.0
