row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty Cổ phần Nhiệt điện Bà Rịa,Công ty Cổ phần Nhiệt điện Bà Rịa,Công ty Cổ phần Nhiệt điện Bà Rịa,803.471.517.266,1.589.673.730,803471517266.0,1589673730.0
"SK Gas Company, Ltd.","SK Gas Company, Ltd.","SK Gas Company, Ltd.",564.602.647.380,-,564602647380.0,
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,286.067.009.451,300.993.564.258,286067009451.0,300993564258.0
Công ty TNHH TotalGaz Việt Nam,Công ty TNHH TotalGaz Việt Nam,Công ty TNHH TotalGaz Việt Nam,261.020.927.961,164.360.909.502,261020927961.0,164360909502.0
Công ty TNHH MTV - Tổng Công ty Phát điện 3,Công ty TNHH MTV - Tổng Công ty Phát điện 3,Công ty TNHH MTV - Tổng Công ty Phát điện 3,255.359.655.541,540.774.465.207,255359655541.0,540774465207.0
Công ty TNHH Gas Miền Trung,Công ty TNHH Gas Miền Trung,Công ty TNHH Gas Miền Trung,104.591.325.355,53.926.923.737,104591325355.0,53926923737.0
Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,488.191.304,1.793.797.384.201,488191304.0,1793797384201.0
Astomos Energy Corporation,Astomos Energy Corporation,Astomos Energy Corporation,-,420.839.833.600,,420839833600.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,2.664.323.281.623,2.413.507.543.397,2664323281623.0,2413507543397.0
,,,4.939.924.555.881,5.689.790.297.632,4939924555881.0,5689790297632.0
Phải thu khách hàng là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 40),Phải thu khách hàng là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 40),Phải thu khách hàng là các bên liên quan(chỉ tiết trình bày tại Thuyết minh số 40),695.664.844.162,2.591.769.460.603,695664844162.0,2591769460603.0
