row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,64.830.157.981.142,59.326.379.871.839,64830157981142.0,59326379871839.0
Doanh thu bán khí khô,Doanh thu bán khí khô,Doanh thu bán khí khô,34.777.138.458.331,33.809.346.820.687,34777138458331.0,33809346820687.0
Doanh thu bán LPG,Doanh thu bán LPG,Doanh thu bán LPG,21.316.839.259.585,18.176.670.929.515,21316839259585.0,18176670929515.0
Doanh thu vận chuyển khí,Doanh thu vận chuyển khí,Doanh thu vận chuyển khí,4.296.491.395.666,4.321.386.195.459,4296491395666.0,4321386195459.0
Doanh thu bán CNG,Doanh thu bán CNG,Doanh thu bán CNG,3.356.926.664.448,2.235.159.821.181,3356926664448.0,2235159821181.0
Doanh thu bán condensate,Doanh thu bán condensate,Doanh thu bán condensate,659.589.657.858,387.270.748.532,659589657858.0,387270748532.0
Doanh thu cho thuê tòa nhà PVGAS Tower,Doanh thu cho thuê tòa nhà PVGAS Tower,Doanh thu cho thuê tòa nhà PVGAS Tower,37.501.569.907,35.942.888.123,37501569907.0,35942888123.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,385.670.975.347,360.602.468.342,385670975347.0,360602468342.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,307.717.004.908,250.186.696.178,307717004908.0,250186696178.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,307.717.004.908,250.186.696.178,307717004908.0,250186696178.0
Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,Doanh thu thuần bán hàng và cung cấp dịch vụ,64.522.440.976.234,59.076.193.175.661,64522440976234.0,59076193175661.0
Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 40),Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 40),Doanh thu phát sinh trong năm với các bên liên quan (chi tiết trình bày tại Thuyết minh số 40),13.619.919.666.233,15.409.008.031.343,13619919666233.0,15409008031343.0
