row_label_raw,row_label_full,Ông Bùi Xuân Dũng,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Hoàng Mạnh Hải,Ông Hoàng Mạnh Hải,Ông Hoàng Mạnh Hải,Phó Tổng Giám đốc,
Ông Lý Mạnh Hà,Ông Lý Mạnh Hà,Ông Lý Mạnh Hà,Phó Tổng Giám đốc,
Ông Nguyễn Hoàng Hải,Ông Nguyễn Hoàng Hải,Ông Nguyễn Hoàng Hải,Phó Tổng Giám đốc,
Ông Lê Anh Tuân,Ông Lê Anh Tuân,Ông Lê Anh Tuân,Phó Tổng Giám đốc,
