row_label_raw,row_label_full,STT CHÍ TIÊU,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH,,
"01. Cổ tức trả cho cổ đông, lợi nhuận đã chia","LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH > 01. Cổ tức trả cho cổ đông, lợi nhuận đã chia","01. Cổ tức trả cho cổ đông, lợi nhuận đã chia",(94.285),(28.970),-94285.0,-28970.0
III. Lửu chuyên tiên thuần từ hoạt động tài chính,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH > III. Lửu chuyên tiên thuần từ hoạt động tài chính,III. Lửu chuyên tiên thuần từ hoạt động tài chính,(94.285),(28.970),-94285.0,-28970.0
IV. Lửu chuyên tiên thuần trong năm,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH > IV. Lửu chuyên tiên thuần trong năm,IV. Lửu chuyên tiên thuần trong năm,(1.167.373),(431.728),-1167373.0,-431728.0
V. Tiền và các khoản tương đương tiền đầu năm,LƯU CHUYÊN TIỀN THUẦN TỪ HOẠT ĐỘNG TÀI CHÍNH > V. Tiền và các khoản tương đương tiền đầu năm,V. Tiền và các khoản tương đương tiền đầu năm,2.449.362,2.881.090,2449362.0,2881090.0
VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá,VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá,VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá,-,-,,
VII. Tiền và các khoản tương đương tiền cuối năm(Xem Thuyết minh số 32),VI. Điều chỉnh ảnh hưởng của thay đổi tỷ giá > VII. Tiền và các khoản tương đương tiền cuối năm(Xem Thuyết minh số 32),VII. Tiền và các khoản tương đương tiền cuối năm(Xem Thuyết minh số 32),1.281.989,2.449.362,1281989.0,2449362.0
