row_label_raw,row_label_full,col_0,Tỷ lệ,Số tiền,numeric__Tỷ lệ,numeric__Số tiền
,,,%,Triệu VND,,
Lợi nhuận sau thuế chưa phân phối đến ngày 01/01/2018,Lợi nhuận sau thuế chưa phân phối đến ngày 01/01/2018,Lợi nhuận sau thuế chưa phân phối đến ngày 01/01/2018,,255.834,,255834.0
Trích các Quỹ,Trích các Quỹ,Trích các Quỹ,,,,
- Quỹ dự trữ bổ sung Vốn điều lệ,Trích các Quỹ > - Quỹ dự trữ bổ sung Vốn điều lệ,- Quỹ dự trữ bổ sung Vốn điều lệ,"5,0",9.022,5.0,9022.0
- Quỹ dự phòng tài chính,Trích các Quỹ > - Quỹ dự phòng tài chính,- Quỹ dự phòng tài chính,"10,0",18.043,10.0,18043.0
- Quỹ khen thường,Trích các Quỹ > - Quỹ khen thường,- Quỹ khen thường,"3,0",5.413,3.0,5413.0
- Quỹ phúc lợi,Trích các Quỹ > - Quỹ phúc lợi,- Quỹ phúc lợi,"2,0",3.608,2.0,3608.0
Chia cổ tức cho cổ đông (*),Chia cổ tức cho cổ đông (*),Chia cổ tức cho cổ đông (*),,-,,
Lợi nhuận để lại,Chia cổ tức cho cổ đông (*) > Lợi nhuận để lại,Lợi nhuận để lại,,219.748,,219748.0
